subject,predicaat,klasse,tekst,match_type,vmm_term,vmm_uri,vmm_definitie
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_988,prefLabel,ParameterAspect,MCPP (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_815,prefLabel,Parameter,Mevinfos in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_156,prefLabel,Variabele,Lincomycine,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_728,verkorteNotatie,Parameter,1-Chloor-2-nitrobenzeen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_39,verkorteNotatie,Parameter,"1,2,3,4,7,8-Hexachloordibenzofuraan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8242,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8242,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_822,prefLabel,OrganisatieSpecifiekeReferentie,OSR_822,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8327,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8327,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4092,prefLabel,Parameter,Metamitron in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/natuurkundigedimensie/ND_27,prefLabel,NatuurkundigeDimensie,massa equivalenten per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4900,prefLabel,ParameterAspect,PFODA (standaard in TSP): massaconcentratie,bevat_vmm_term,tsp,https://vmm.vlaanderen.be/woordenboek/tsp,"Totaal stof. Een mengsel van deeltjes van uiteenlopende samenstelling en afmetingen in de lucht. De deeltjes worden ingedeeld in fracties op basis van hun grootte, namelijk PM10, PM2,5, PM1 en PM0,1."
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1836,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1836,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7033,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7033,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1920,prefLabel,ParameterAspect,BrfosEy (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2686,verkorteNotatie,Parameter,Ijzer,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2392,altLabel,Parameter,"1,2,3,7,8,9-Hexachloordibenzofuraan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1850,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1850,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7503,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7503,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3053,prefLabel,ParameterAspect,TBA (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_374,prefLabel,Variabele,Chloordaan,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1689,prefLabel,ParameterAspect,CN- cox (chloor oxydeerbaar in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_962,altLabel,Parameter,bis-(2-Chloorisopropyl)-ether,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2115,prefLabel,Parameter,O-desmethylvenlafaxine in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4625,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4625,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3667,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3667,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4465,verkorteNotatie,Parameter,Zink Eluaat LS0.2,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4089,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4089,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_441,verkorteNotatie,Parameter,Kwik totaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_620,prefLabel,OrganisatieSpecifiekeReferentie,OSR_620,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5108,prefLabel,ParameterAspect,V (standaard in lucht): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_851,verkorteNotatie,Parameter,"1,2,4-Trimethylbenzeen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3851,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3851,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3439,verkorteNotatie,Parameter,4-tert-Butyltolueen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1986,prefLabel,Variabele,Isobutaanaldehyde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3481,altLabel,Parameter,Acenafteen Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3223,verkorteNotatie,Parameter,"1,1,2-Trichloorethaan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_964,prefLabel,Parameter,Chloorethaan in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4906,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4906,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_573,prefLabel,OrganisatieSpecifiekeReferentie,OSR_573,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8114,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8114,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3156,altLabel,Parameter,meta-Tolualdehyde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_487,prefLabel,ParameterAspect,DDT t (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2732,verkorteNotatie,Parameter,Heptachloor,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3465,altLabel,Parameter,Alkaliteit,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7074,prefLabel,ParameterAspect,135CBz (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_96,prefLabel,OrganisatieSpecifiekeReferentie,OSR_96,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6906,prefLabel,ParameterAspect,TIBP (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2658,altLabel,Parameter,N-ethylperfluoroctaan-1-sulfonamide (EtPFOSA) enkel gasvormig,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2634,prefLabel,ParameterAspect,dBThfe (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_343,altLabel,Parameter,Diethylftalaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_78,prefLabel,Parameter,1-Octeen in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_634,verkorteNotatie,Parameter,"2,3+3,5-Dimethylfenol+4-Ethylfenol",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1564,altLabel,Parameter,Dioctadecyldimethylammonium,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5760,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5760,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_100,altLabel,Parameter,"3,4,4',5-Tetrachloorbifenyl (PCB81)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_573,prefLabel,Parameter,Pentachloornitrobenzeen in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4291,prefLabel,ParameterAspect,Cl- (standaard in bulk depositie (precip)): mol per oppervlakte,bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3276,prefLabel,Parameter,"1,2-Dibroomethaan in lucht",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4206,verkorteNotatie,Parameter,Som van de 31 kwantificeerbare PFAS,bevat_vmm_term,pfas,https://vmm.vlaanderen.be/woordenboek/pfas,"Poly- en perfluoralkylstoffen zijn chemische stoffen die door de mens zijn gemaakt. Zij komen van nature niet in het milieu voor. Ze worden in vele industriële toepassingen en consumentenproducten gebruikt. Denk aan de teflon anti-aanbaklaag in pannen, cosmetica, textiel, brandblusschuim, schoonmaakmiddelen of smeermiddelen . PFAS kunnen schadelijke effecten hebben op de gezondheid van mensen."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3356,prefLabel,ParameterAspect,Pr mo (multi opgelost in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7304,prefLabel,ParameterAspect,PFODA LS10 (Eluaat LS10 in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5921,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5921,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6745,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6745,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_90,prefLabel,Parameter,Isotopenverhouding stikstof 15 en 14 in biota,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3192,altLabel,Parameter,"Apolaire koolwaterstoffen, fractie C10-C12, abs",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_558,prefLabel,Variabele,Hexachloorcyclopentadieen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4175,altLabel,Parameter,"2,2',4,4',5,5'-Hexachloorbifenyl (PCB153) Eluaat LS10",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1363,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1363,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1465,prefLabel,Parameter,Perfluoroctaanzuur (PFOA) in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3969,verkorteNotatie,Parameter,Iprodione,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1255,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1255,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameterAfleiding/AFL_14,definition,ParameterAfleidingVeelterm,"Polybroomdifenylether, totaal (10)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2102,prefLabel,Parameter,Perfluor-4-ethylcyclohexaansulfonzuur (PFECHS) in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_280,prefLabel,ParameterAspect,Lidocaine (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3394,prefLabel,Parameter,3+4-Chloorfenol in materiaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2405,verkorteNotatie,Parameter,"1-Buteen + 1,3-Butadieen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3250,prefLabel,Parameter,"1,2,3,6,7,8-Hexachloordibenzo-para-dioxine in lucht",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3327,altLabel,Parameter,"2,3,4-Trichloorfenol",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2396,prefLabel,Parameter,"1,2,4,5-Tetrachloorbenzeen in regen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2260,prefLabel,ParameterAspect,Demeton (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3198,prefLabel,ParameterAspect,Ca mt (multi totaal in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_863,prefLabel,Variabele,"2,4,4'-Tribroomdifenylether (BDE28)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3296,verkorteNotatie,Parameter,"1,4-Dichloorbenzeen Eluaat LS10",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_641,verkorteNotatie,Parameter,"2,4-Dichloornitrobenzeen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2894,prefLabel,Parameter,"3,3',4,4'-Tetrachloorbifenyl (PCB77) in bulk depositie (precip)",bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1767,altLabel,Parameter,Alkylfenolethoxylaat C16,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4513,prefLabel,ParameterAspect,IP (standaard in TSP): massaconcentratie,bevat_vmm_term,tsp,https://vmm.vlaanderen.be/woordenboek/tsp,"Totaal stof. Een mengsel van deeltjes van uiteenlopende samenstelling en afmetingen in de lucht. De deeltjes worden ingedeeld in fracties op basis van hun grootte, namelijk PM10, PM2,5, PM1 en PM0,1."
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_874,prefLabel,Variabele,Tetrabroombisfenol-A,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5377,prefLabel,ParameterAspect,citlpm (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_432,prefLabel,Variabele,"1,1,1-Trichloorethaan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_876,prefLabel,Variabele,Raphidocelis subcapitata,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4103,altLabel,Parameter,Methylmethacrylaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3572,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3572,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3398,prefLabel,Parameter,"3,4,5-Trichloorfenol Eluaat LS10 in vaste deel van de aarde",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_846,altLabel,Parameter,Ethylacetaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3576,prefLabel,Parameter,Bismut in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3362,prefLabel,ParameterAspect,Sb mo (multi opgelost in water): massaconcentratie,bevat_vmm_term,sb,https://vmm.vlaanderen.be/woordenboek/sb,Antimoon
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5667,prefLabel,ParameterAspect,Formal (standaard in materiaal): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5733,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5733,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5978,prefLabel,ParameterAspect,Tolueen (standaard in materiaal): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_234,verkorteNotatie,Parameter,gamma-Hexabroomcyclododecaan,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6664,prefLabel,ParameterAspect,PFAS-9 (standaard in water): massaconcentratie,bevat_vmm_term,pfas,https://vmm.vlaanderen.be/woordenboek/pfas,"Poly- en perfluoralkylstoffen zijn chemische stoffen die door de mens zijn gemaakt. Zij komen van nature niet in het milieu voor. Ze worden in vele industriële toepassingen en consumentenproducten gebruikt. Denk aan de teflon anti-aanbaklaag in pannen, cosmetica, textiel, brandblusschuim, schoonmaakmiddelen of smeermiddelen . PFAS kunnen schadelijke effecten hebben op de gezondheid van mensen."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4177,verkorteNotatie,Parameter,"2,3,3',4,4',5-Hexachloorbifenyl (PCB156)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2426,verkorteNotatie,Parameter,2-Chloortolueen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5591,prefLabel,ParameterAspect,DBDPE (standaard in materiaal): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_358,altLabel,Parameter,"2,3,5-Trimethylfenol",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1654,prefLabel,Parameter,"Gechloreerde fenolen, individueel in water",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_168,prefLabel,OrganisatieSpecifiekeReferentie,OSR_168,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4168,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4168,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1696,prefLabel,Parameter,"Vluchtige KWS, t in water",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1695,verkorteNotatie,Parameter,Anorganische tinverbindingen totaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2204,prefLabel,Parameter,Metolachloor pesticiden sampler in water,bevat_vmm_term,pesticiden,https://vmm.vlaanderen.be/woordenboek/pesticiden,"gewasbeschermingsmiddelen, biociden en hun relevante metabolieten, degradatie- en afbraakproducten."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4961,prefLabel,ParameterAspect,Pb (standaard in PM10): massa per filter,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3062,prefLabel,Parameter,Tin in lucht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameterAfleiding/AFL_108,definition,ParameterAfleidingVeelterm,Calcium plus Magnesium,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4370,altLabel,Parameter,Trichlooretheen Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3825,altLabel,Parameter,Geleidbaarheid,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4209,verkorteNotatie,Parameter,Som van de 9 indicatieve PFAS,bevat_vmm_term,pfas,https://vmm.vlaanderen.be/woordenboek/pfas,"Poly- en perfluoralkylstoffen zijn chemische stoffen die door de mens zijn gemaakt. Zij komen van nature niet in het milieu voor. Ze worden in vele industriële toepassingen en consumentenproducten gebruikt. Denk aan de teflon anti-aanbaklaag in pannen, cosmetica, textiel, brandblusschuim, schoonmaakmiddelen of smeermiddelen . PFAS kunnen schadelijke effecten hebben op de gezondheid van mensen."
